TimeGenerated [UTC],Account,Computer,cityname,countryname,latitude,longitude
"3/10/2025, 9:07:07.859 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:07:15.849 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:07:20.481 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:07:21.442 AM",CONTOSO.COM\suporte,WORK-NET-US-EAS,Villanueva de Castellon,Spain,39.0772,-0.5159
"3/10/2025, 9:07:22.932 AM",CONTOSO.COM\router,WORK-NET-US-EAS,Doncaster,United Kingdom,53.4972,-1.1808
"3/10/2025, 9:07:30.158 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:07:33.243 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:07:44.465 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:07:45.796 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:07:54.031 AM",\ADMIN,WORK-NET-US-EAS,,France,48.8582,2.3387
"3/10/2025, 9:07:58.506 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:07:58.746 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:08:04.093 AM",CONTOSO.COM\owner,WORK-NET-US-EAS,Southend-on-Sea,United Kingdom,51.5512,0.7034
"3/10/2025, 9:08:10.926 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:08:11.229 AM",CONTOSO.COM\router,WORK-NET-US-EAS,Barnet,United Kingdom,51.6534,-0.1994
"3/10/2025, 9:08:11.229 AM",CONTOSO.COM\router,WORK-NET-US-EAS,Newton Aycliffe,United Kingdom,54.6,-1.55
"3/10/2025, 9:08:12.985 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:08:23.363 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:08:27.549 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:08:32.925 AM",CONTOSO.COM\root,WORK-NET-US-EAS,Barnet,United Kingdom,51.6534,-0.1994
"3/10/2025, 9:08:32.925 AM",CONTOSO.COM\root,WORK-NET-US-EAS,Newton Aycliffe,United Kingdom,54.6,-1.55
"3/10/2025, 9:08:36.047 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:08:42.143 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:08:47.700 AM",\ADMINISTRATORI,WORK-NET-US-EAS,,France,48.8582,2.3387
"3/10/2025, 9:08:48.749 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:08:56.607 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:09:01.545 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:09:02.204 AM",CONTOSO.COM\suporte,WORK-NET-US-EAS,Karlskrona,Sweden,56.1625,15.5801
"3/10/2025, 9:09:11.268 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:09:13.839 AM",CONTOSO.COM\suporte,WORK-NET-US-EAS,Southend-on-Sea,United Kingdom,51.5512,0.7034
"3/10/2025, 9:09:14.179 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:09:25.645 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:09:26.828 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:09:27.577 AM",CONTOSO.COM\suporte,WORK-NET-US-EAS,,Germany,51.2993,9.491
"3/10/2025, 9:09:39.552 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:09:39.874 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:09:52.179 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:09:54.117 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:10:04.934 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:10:08.659 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:10:16.024 AM",CONTOSO.COM\owner,WORK-NET-US-EAS,Gijón,Spain,43.5381,-5.6604
"3/10/2025, 9:10:17.649 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:10:23.014 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:10:30.871 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:10:36.747 AM",CONTOSO.COM\owner,WORK-NET-US-EAS,Madrid,Spain,40.4163,-3.6934
"3/10/2025, 9:10:37.442 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:10:42.330 AM",CONTOSO.COM\hr,WORK-NET-US-EAS,Løgumkloster,Denmark,55.0579,8.9827
"3/10/2025, 9:10:43.606 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:10:49.566 AM",CONTOSO.COM\router,WORK-NET-US-EAS,Barnet,United Kingdom,51.6534,-0.1994
"3/10/2025, 9:10:49.566 AM",CONTOSO.COM\router,WORK-NET-US-EAS,Newton Aycliffe,United Kingdom,54.6,-1.55
"3/10/2025, 9:10:51.543 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:10:56.110 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:11:01.707 AM",\ADMINISTRATZAILEA,WORK-NET-US-EAS,,France,48.8582,2.3387
"3/10/2025, 9:11:05.822 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:11:08.719 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:11:20.008 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:11:21.261 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:11:33.858 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:11:34.282 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:11:46.477 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:11:48.274 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:11:58.975 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:12:02.552 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:12:05.660 AM",CONTOSO.COM\router,WORK-NET-US-EAS,Barnet,United Kingdom,51.6534,-0.1994
"3/10/2025, 9:12:05.660 AM",CONTOSO.COM\router,WORK-NET-US-EAS,Newton Aycliffe,United Kingdom,54.6,-1.55
"3/10/2025, 9:12:11.798 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:12:16.559 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:12:24.444 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:12:31.063 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:12:37.217 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:12:39.756 AM",\ADMINISZTRÁTOR,WORK-NET-US-EAS,,France,48.8582,2.3387
"3/10/2025, 9:12:48.229 AM",CONTOSO.COM\router,WORK-NET-US-EAS,,Germany,51.2993,9.491
"3/10/2025, 9:12:50.099 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:12:55.499 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:13:04.363 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:13:07.791 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:13:18.695 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:13:20.300 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:13:32.805 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:13:33.010 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:13:36.318 AM",\ADMINISTRADOR,WORK-NET-US-EAS,,France,48.8582,2.3387
"3/10/2025, 9:13:45.256 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:13:45.710 AM",CONTOSO.COM\temp,WORK-NET-US-EAS,Doncaster,United Kingdom,53.4972,-1.1808
"3/10/2025, 9:13:46.430 AM",CONTOSO.COM\root,WORK-NET-US-EAS,Villanueva de Castellon,Spain,39.0772,-0.5159
"3/10/2025, 9:13:47.217 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:13:57.848 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:14:01.461 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:14:10.412 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:14:15.580 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:14:23.282 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:14:30.094 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:14:30.860 AM",CONTOSO.COM\temp,WORK-NET-US-EAS,Barnet,United Kingdom,51.6534,-0.1994
"3/10/2025, 9:14:30.860 AM",CONTOSO.COM\temp,WORK-NET-US-EAS,Newton Aycliffe,United Kingdom,54.6,-1.55
"3/10/2025, 9:14:35.847 AM",CONTOSO.COM\suporte,WORK-NET-US-EAS,Southend-on-Sea,United Kingdom,51.5512,0.7034
"3/10/2025, 9:14:35.983 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:14:37.790 AM",\BEHEERDER,WORK-NET-US-EAS,,France,48.8582,2.3387
"3/10/2025, 9:14:44.220 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:14:48.473 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:14:58.385 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:15:01.088 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:15:03.196 AM",CONTOSO.COM\router,WORK-NET-US-EAS,Barnet,United Kingdom,51.6534,-0.1994
"3/10/2025, 9:15:03.196 AM",CONTOSO.COM\router,WORK-NET-US-EAS,Newton Aycliffe,United Kingdom,54.6,-1.55
"3/10/2025, 9:15:03.382 AM",CONTOSO.COM\test1,WORK-NET-US-EAS,Løgumkloster,Denmark,55.0579,8.9827
"3/10/2025, 9:15:12.589 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:15:13.674 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:15:26.466 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:15:26.800 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:15:35.460 AM",CONTOSO.COM\root,WORK-NET-US-EAS,Karlskrona,Sweden,56.1625,15.5801
"3/10/2025, 9:15:38.992 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:15:40.927 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:15:42.889 AM",\ΔΙΑΧΕΙΡΙΣΤΉΣ,WORK-NET-US-EAS,,France,48.8582,2.3387
"3/10/2025, 9:15:48.028 AM",CONTOSO.COM\root,WORK-NET-US-EAS,Southend-on-Sea,United Kingdom,51.5512,0.7034
"3/10/2025, 9:15:51.635 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:15:55.141 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:16:02.161 AM",CONTOSO.COM\root,WORK-NET-US-EAS,,Germany,51.2993,9.491
"3/10/2025, 9:16:04.336 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:16:09.403 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:16:16.787 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:16:23.774 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:16:29.516 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:16:37.872 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:16:41.937 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:16:49.597 AM",\RIARTHÓIR,WORK-NET-US-EAS,,France,48.8582,2.3387
"3/10/2025, 9:16:52.155 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:16:54.475 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:17:00.158 AM",CONTOSO.COM\temp,WORK-NET-US-EAS,Barnet,United Kingdom,51.6534,-0.1994
"3/10/2025, 9:17:00.158 AM",CONTOSO.COM\temp,WORK-NET-US-EAS,Newton Aycliffe,United Kingdom,54.6,-1.55
"3/10/2025, 9:17:06.332 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:17:07.096 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:17:08.143 AM",CONTOSO.COM\suporte,WORK-NET-US-EAS,Gijón,Spain,43.5381,-5.6604
"3/10/2025, 9:17:19.484 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:17:20.634 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:17:32.083 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:17:34.708 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:17:39.514 AM",CONTOSO.COM\cloud,WORK-NET-US-EAS,Madrid,Spain,40.4163,-3.6934
"3/10/2025, 9:17:44.483 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:17:48.816 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:17:56.994 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:18:03.095 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:18:09.615 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:18:17.232 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:18:18.551 AM",CONTOSO.COM\temp,WORK-NET-US-EAS,Barnet,United Kingdom,51.6534,-0.1994
"3/10/2025, 9:18:18.551 AM",CONTOSO.COM\temp,WORK-NET-US-EAS,Newton Aycliffe,United Kingdom,54.6,-1.55
"3/10/2025, 9:18:22.089 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:18:31.321 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:18:34.748 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:18:45.421 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:18:47.234 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:18:51.289 AM",CONTOSO.COM\temp,WORK-NET-US-EAS,,Germany,51.2993,9.491
"3/10/2025, 9:18:55.449 AM",\STJÓRNANDI,WORK-NET-US-EAS,,France,48.8582,2.3387
"3/10/2025, 9:18:59.646 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:18:59.795 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:19:12.290 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:19:13.757 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:19:24.828 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:19:27.964 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:19:35.476 AM",CONTOSO.COM\biuro,WORK-NET-US-EAS,Løgumkloster,Denmark,55.0579,8.9827
"3/10/2025, 9:19:37.246 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:19:42.093 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:19:49.738 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:19:56.329 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:20:02.446 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:20:05.434 AM",\AMMINISTRATORE,WORK-NET-US-EAS,,France,48.8582,2.3387
"3/10/2025, 9:20:10.345 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:20:10.572 AM",CONTOSO.COM\router,WORK-NET-US-EAS,Villanueva de Castellon,Spain,39.0772,-0.5159
"3/10/2025, 9:20:14.494 AM",CONTOSO.COM\smtp,WORK-NET-US-EAS,Doncaster,United Kingdom,53.4972,-1.1808
"3/10/2025, 9:20:14.903 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:20:24.561 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:20:27.456 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:20:38.758 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:20:39.920 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:20:48.088 AM",CONTOSO.COM\smtp,WORK-NET-US-EAS,Barnet,United Kingdom,51.6534,-0.1994
"3/10/2025, 9:20:48.088 AM",CONTOSO.COM\smtp,WORK-NET-US-EAS,Newton Aycliffe,United Kingdom,54.6,-1.55
"3/10/2025, 9:20:52.303 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:20:52.845 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:21:02.117 AM",CONTOSO.COM\root,WORK-NET-US-EAS,Southend-on-Sea,United Kingdom,51.5512,0.7034
"3/10/2025, 9:21:04.786 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:21:07.059 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:21:16.883 AM",\ADMINISTRATORS,WORK-NET-US-EAS,,France,48.8582,2.3387
"3/10/2025, 9:21:17.134 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:21:21.293 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:21:29.598 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:21:35.501 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:21:42.050 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:21:45.168 AM",CONTOSO.COM\temp,WORK-NET-US-EAS,Barnet,United Kingdom,51.6534,-0.1994
"3/10/2025, 9:21:45.168 AM",CONTOSO.COM\temp,WORK-NET-US-EAS,Newton Aycliffe,United Kingdom,54.6,-1.55
"3/10/2025, 9:21:49.460 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:21:54.743 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:22:03.570 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:22:07.170 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:22:12.422 AM",CONTOSO.COM\router,WORK-NET-US-EAS,Karlskrona,Sweden,56.1625,15.5801
"3/10/2025, 9:22:17.647 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:22:19.513 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:22:23.822 AM",CONTOSO.COM\router,WORK-NET-US-EAS,Southend-on-Sea,United Kingdom,51.5512,0.7034
"3/10/2025, 9:22:31.557 AM",CONTOSO.COM\router,WORK-NET-US-EAS,,Germany,51.2993,9.491
"3/10/2025, 9:22:31.939 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:22:32.074 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:22:32.119 AM",\ADMINISTRATORIUS,WORK-NET-US-EAS,,France,48.8582,2.3387
"3/10/2025, 9:22:44.369 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:22:45.948 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:22:57.005 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:23:00.068 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:23:09.352 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:23:14.247 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:23:21.892 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:23:28.509 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:23:32.785 AM",CONTOSO.COM\smtp,WORK-NET-US-EAS,Barnet,United Kingdom,51.6534,-0.1994
"3/10/2025, 9:23:32.785 AM",CONTOSO.COM\smtp,WORK-NET-US-EAS,Newton Aycliffe,United Kingdom,54.6,-1.55
"3/10/2025, 9:23:34.606 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:23:42.544 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:23:46.912 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:23:49.095 AM",\АДМИНИСТРАТОР,WORK-NET-US-EAS,,France,48.8582,2.3387
"3/10/2025, 9:23:55.733 AM",CONTOSO.COM\root,WORK-NET-US-EAS,Gijón,Spain,43.5381,-5.6604
"3/10/2025, 9:24:01.969 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:24:04.291 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:24:16.238 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:24:16.305 AM",CONTOSO.COM\steve,WORK-NET-US-EAS,Løgumkloster,Denmark,55.0579,8.9827
"3/10/2025, 9:24:16.859 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:24:29.535 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:24:30.246 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:24:37.261 AM",CONTOSO.COM\suporte,WORK-NET-US-EAS,Madrid,Spain,40.4163,-3.6934
"3/10/2025, 9:24:41.825 AM",\USER,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:24:44.253 AM",\ADMINISTRATOR,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
"3/10/2025, 9:24:44.415 AM",CONTOSO.COM\smtp,WORK-NET-US-EAS,Barnet,United Kingdom,51.6534,-0.1994
"3/10/2025, 9:24:44.415 AM",CONTOSO.COM\smtp,WORK-NET-US-EAS,Newton Aycliffe,United Kingdom,54.6,-1.55
"3/10/2025, 9:24:54.064 AM",\ADMIN,WORK-NET-US-EAS,Rome,Italy,41.8904,12.5126
